VARIABLES= "X", "Y", "Z","P"
4.49969 2.18136 0.0510604 2.90243e-009
4.38844 2.40488 0.203303 0.0033861
5.33827 2.8227 0.586846 0.00342638
4.70281 2.38961 2.34888 0.0138819
5.35422 3.18325 0.437049 0.00372284
5.2647 2.94757 0.140199 0.000900245
5.16209 2.84261 0.210151 0.00149357
5.05179 3.46713 0.283413 0.00322871
6.61094 6.08189 0.829377 0.000642845
5.47555 6.79951 0.544237 0.00070777
5.53207 6.6135 2.33656 0.00246694
6.8804 6.18729 1.36987 0.000291488
5.69478 6.84295 1.18687 0.000962921
6.54305 6.21573 0.392362 0.000206644
6.77109 6.30111 0.68617 0.000180974
6.63581 5.89111 0.685654 0.000542248
6.19898 2.16312 1.79781 0.00152875
6.26411 2.13992 2.29218 0.000735524
2.23624 3.26864 2.71417 0.147915
6.79578 2.74353 2.08819 0.000971217
6.92862 2.26064 2.24377 8.38522e-009
6.20458 3.14678 3.06837 0.00495057
2.17293 2.47955 4.53208 0.0985762
2.52961 2.53411 4.59757 0.123594
2.45577 2.14429 4.21695 0.117169
2.66636 2.17577 4.82538 0.105519
2.59345 2.48088 4.77222 0.130269
4.41229 2.2314 3.89222 0.00986211
4.33238 2.39959 3.871 0.0198727
4.33456 2.14827 3.76078 0.0093118
3.96078 2.17457 4.01865 0.0142832
4.06848 2.41424 3.6676 0.0258329
5.27641 2.82986 4.62357 0.00444157
4.75075 2.15703 4.25749 0.00536193
5.88773 3.99698 4.06876 0.00668629
5.09857 2.15054 4.24193 0.0031068
4.88332 2.96666 4.85907 0.00353502
5.71398 6.0034 0.365917 0.00106875
6.31497 5.62596 0.490652 0.000980949
6.02154 6.28598 0.840196 0.00115666
6.7621 6.57167 0.362938 1.18622e-005
5.80277 5.86435 0.138102 0.000228764
6.60072 3.18423 0.918059 0.00125038
6.77169 3.1935 0.812651 0.000586924
6.84057 3.30871 0.887163 0.000369629
6.21126 2.27494 0.997448 0.0011759
6.01135 2.69098 0.821495 0.0024995
6.5762 3.50041 1.49104 0.00276601
6.62377 3.39096 1.22791 0.00182586
6.28981 2.42134 1.83126 0.00253822
2.85109 2.61403 0.62129 0.0768214
2.59674 3.07461 1.19467 0.222224
3.27638 2.66393 0.608061 0.0587453
2.45979 3.3001 0.252213 0.0367028
6.16385 5.47741 0.20387 0.000391464
2.23356 2.84801 0.334971 0.0465717
2.14324 2.5173 0.63518 0.157342
2.15609 3.09466 0.882282 0.148609
6.51447 6.06806 0.548171 0.000432054
6.45872 6.50246 0.124085 5.61768e-005
6.87236 5.88177 1.0192 0.000201846
6.40872 6.12081 0.335782 0.000282959
6.23445 6.26 0.263817 0.000184502
6.61802 5.71407 0.687181 0.000629449
6.3016 4.93093 1.0172 0.00217498
2.38787 5.75545 4.42564 0.21553
2.16239 5.6893 3.6096 0.0738739
3.85038 6.41017 2.44357 0.0163752
2.41202 5.90819 3.46922 0.0970788
2.19943 6.02715 4.39684 0.224626
2.15292 5.64092 4.34944 0.426034
2.49642 5.94692 3.34368 0.0983196
2.41137 5.57429 3.75151 0.15768
2.40731 2.27709 4.57822 0.230332
6.11944 5.61048 0.141922 0.000274861
2.20777 3.2037 4.19473 0.235524
2.69439 2.134 4.17066 0.0698361
2.63714 2.31804 4.39966 0.110353
2.88773 3.07322 4.66449 0.114584
2.89876 2.48601 4.73465 0.0739494
5.76923 6.75879 2.13877 0.00189926
5.93736 6.82737 2.19304 0.00123417
6.28649 6.73466 2.12561 0.00085601
6.61587 5.58586 1.66673 0.00177673
5.5776 6.76901 1.30043 0.0016333
6.0312 6.6545 2.25647 0.00147456
6.25984 6.65421 2.37741 0.00119537
6.59277 6.21101 2.88911 0.00150944
2.06772 6.51943 0.249006 0.000536756
2.28917 6.51507 0.607806 0.00249292
2.13013 6.59296 0.394946 0.000926905
2.42511 6.79543 0.567726 0.0017424
2.23464 6.29622 0.0660246 1.10338e-009
5.17071 4.81421 0.148343 0.000861001
5.19548 4.60081 0.158235 0.000934107
5.24549 5.08361 0.14493 0.000592784
5.41997 5.14058 0.229504 0.00100976
5.43119 4.80172 0.382938 0.00204122
4.97909 4.52973 0.406381 0.00426831
5.46432 4.5971 0.212116 0.000999052
5.39096 4.51952 0.143654 2.33846e-010
6.61847 4.66476 1.35414 0.00189566
4.49827 5.98618 0.155187 0.000870908
5.0376 5.87901 0.244582 0.00128355
5.12574 5.45314 0.150505 0.000952968
5.15926 5.8079 0.158718 0.000920442
2.89507 2.75682 0.923255 0.144667
2.57558 3.14069 0.541511 0.092445
2.5813 2.69853 0.880525 0.166441
2.79411 2.55812 0.211829 0.0277587
2.27572 3.06233 0.087985 0.0201957
2.47799 3.07985 0.646848 0.117231
2.89568 3.25353 0.224609 0.0204766
3.87411 2.16663 4.46714 0.0104263
3.92926 2.18839 4.25864 0.0128793
4.04281 2.2655 4.16164 0.0137198
4.00991 2.42455 4.18813 0.0184309
4.1682 3.16893 4.78377 0.0161143
4.26135 2.32851 4.84722 0.00292012
4.36828 2.32622 4.61211 0.00513224
4.32429 2.17407 4.29322 0.00669946
4.42811 2.18388 4.52497 0.00511667
6.77107 4.80713 0.926477 0.000447271
6.85047 4.90812 1.0179 0.000256505
6.85484 5.23158 1.01854 0.0002637
6.0196 5.12875 0.400655 0.00120215
6.6211 5.53717 0.956304 0.00096745
5.94237 5.28206 0.212403 0.000819297
6.26061 6.83197 0.851376 0.000261289
5.35332 6.80953 0.759483 0.00117378
5.99103 6.69681 0.791789 0.000583758
5.9204 6.82476 0.866592 0.000522198
5.62012 6.82896 0.928859 0.000957787
6.5274 6.83935 0.665232 0.000148853
6.1484 6.47758 0.490239 0.000474487
6.4034 6.37916 0.779152 0.000658758
6.03221 6.12702 0.361823 0.000636005
5.17329 6.82235 0.504984 0.000998855
5.29567 4.10245 0.223537 0.00185372
5.32141 4.08568 0.376941 0.00367571
6.54402 3.99793 1.88714 0.00353492
6.08653 3.73561 0.759394 0.00314586
5.56492 4.57028 0.127473 0.000489765
5.3548 4.38046 0.143654 2.34499e-010
6.5649 5.08878 0.419731 0.000494929
6.54142 6.48605 1.35452 0.000760136
6.77715 4.50137 0.389509 0.000386087
5.84204 4.73462 0.237682 0.00103852
6.17226 3.81109 1.46806 0.00591382
6.09972 4.60842 0.243846 0.000642061
6.60607 5.10212 1.23363 0.00167348
3.92161 6.85098 1.07122 0.00424192
4.10549 6.59765 1.24296 0.0061919
3.75274 6.75454 1.66352 0.00831749
3.92795 6.84079 1.65236 0.00575191
4.31705 6.5975 1.45682 0.00647406
4.02224 6.21299 4.37897 0.0115394
3.41925 6.32559 0.665011 0.00777744
6.76413 4.23628 2.03926 0.00213577
6.7928 4.07669 2.06471 0.00210463
6.79299 4.05846 2.4666 0.00201887
6.86819 3.96312 2.53582 0.00149306
6.60305 4.24919 2.022 0.00323261
6.86801 3.97382 1.92363 0.000955361
6.84787 3.63659 2.31528 0.00172788
4.93686 3.3885 4.45794 0.0125348
5.17024 6.73654 3.54511 0.00255215
5.62855 6.73569 3.37582 0.00176833
5.25439 6.82221 3.39777 0.00178704
5.94935 6.78165 3.96489 0.000821773
5.30791 6.75151 4.71306 0.000284304
2.25782 2.0704 4.39467 0.43072
4.96894 2.18796 1.01492 0.00359771
6.63788 4.07336 2.53102 0.00342162
4.87458 2.12512 1.07678 0.00338233
4.76106 2.35602 1.01207 0.00723457
4.7944 2.17058 0.39104 0.00144241
6.35239 6.13343 0.124068 0.000107117
4.55564 2.15011 0.717989 0.00416532
6.03241 5.94304 0.133382 0.000198466
2.1983 2.68776 3.5828 0.17941
2.50783 2.42506 3.80111 0.135302
2.36335 2.55704 3.54448 0.145414
2.77416 2.37909 3.92928 0.0920535
2.14431 2.95549 3.80065 0.334866
2.12987 2.79665 3.48373 0.248564
6.88748 4.85382 4.48404 0.000693125
6.55936 4.67347 4.20659 0.00213463
6.62117 5.13167 4.49433 0.00152752
6.11513 5.36433 4.84105 0.00148845
6.18032 5.47626 4.74625 0.00155791
6.1289 6.76617 1.39042 0.000571671
6.21383 6.50213 1.2816 0.00122227
6.02877 6.82702 1.79649 0.000784616
6.28727 6.84866 1.77481 0.000372023
5.73052 6.77945 3.98306 0.000877132
5.64773 6.92791 3.53021 5.90252e-009
5.66105 6.571 4.5209 0.00142567
5.28103 6.83729 3.89935 0.00133899
5.22996 6.82757 4.1372 0.000984037
5.19834 6.56769 4.06002 0.00339449
6.53133 5.77418 4.08492 0.00166265
5.74406 6.84977 3.38673 0.0010883
6.06276 6.35028 1.90942 0.00200626
5.05715 6.48839 1.96438 0.00534132
6.59157 4.54687 0.215611 0.000231681
5.56134 5.00497 4.73432 0.004588
5.11618 5.37208 4.74914 0.00614035
6.25609 5.96631 3.50901 0.0028791
6.59172 4.65064 3.49922 0.00311067
5.12126 4.90669 4.77814 0.00736373
6.71974 5.11435 3.15282 0.00238856
5.34611 4.33881 4.60506 0.00662756
6.85283 4.97413 1.6035 0.000687069
6.83202 4.59725 1.81858 0.0012571
6.74362 4.49005 1.68839 0.00169133
6.24093 4.69251 0.852248 0.00221884
6.77038 5.05648 1.74825 0.00126348
3.60731 6.26083 0.656146 0.00777286
6.78551 3.72745 2.19727 0.00246777
6.86605 3.66211 2.77702 0.00127005
5.79386 2.5265 3.55938 0.00378488
6.61819 4.23957 2.59072 0.00354043
6.87363 3.89362 2.16929 0.00139894
2.99688 6.83296 4.13895 0.00633934
3.54291 6.75835 4.13538 0.00952423
3.53549 6.59752 4.17214 0.014861
3.04862 6.77033 3.76808 0.0195585
2.94858 6.83997 3.83516 0.0125463
2.89652 6.59212 3.91267 0.0239531
2.84169 6.76216 3.9196 0.0170376
3.22443 6.59429 3.90891 0.0180376
5.8576 3.5982 4.13947 0.0060779
6.57819 2.68063 3.99814 0.00115399
6.58218 3.19451 3.89548 0.00175005
6.06181 2.38865 3.82696 0.00230168
6.79923 3.73722 3.92261 0.00158508
6.49984 3.05856 3.81941 0.00179459
6.84768 3.27177 3.52161 0.000929802
6.85638 2.88781 3.68067 0.000441414
6.77257 2.86169 3.55814 0.000754745
6.71772 3.76884 4.19411 0.00195915
3.65611 6.43906 0.148704 0.000785623
4.14544 5.8173 0.233976 0.00256257
3.82621 6.7781 0.828477 0.00439922
4.61426 6.58829 1.01065 0.00484851
4.27082 6.61589 0.933004 0.00446043
3.64544 6.84765 0.661762 0.00196963
4.21131 6.55223 0.160592 0.000513007
4.98825 6.59831 0.419301 0.00129048
4.48255 5.75217 0.175906 0.00169585
4.55926 5.65409 0.27822 0.0028796
6.72196 5.8205 3.31724 0.00133713
6.61108 6.1641 3.40657 0.00132971
6.81103 5.80362 3.17475 0.00117741
5.56301 6.31337 3.92592 0.00356828
6.93838 6.13999 3.17135 3.21187e-009
6.21886 6.39463 3.01408 0.00219783
6.13902 5.61771 4.82969 0.00127502
6.40958 5.62307 4.18077 0.00227154
6.22776 5.85197 4.82551 0.00122497
5.44779 3.9428 4.61842 0.00683964
6.53674 5.84443 4.45781 0.00133335
6.10133 5.85229 4.73849 0.00131728
6.5506 5.41089 4.28365 0.00181164
6.53262 5.4995 4.45011 0.00156491
6.54367 5.71656 4.55256 0.00124094
6.08419 6.53191 4.44511 0.00111267
6.61686 5.22203 0.520691 0.000595174
6.50272 4.4852 1.17128 0.00224698
6.57377 4.01193 1.37085 0.00247726
6.11312 4.29232 0.163738 0.000613671
6.51172 4.55829 0.997603 0.00177365
6.76722 4.25429 1.20306 0.00103541
6.35756 4.08105 1.11939 0.00266875
5.61092 3.99587 0.456854 0.00384421
3.04583 2.17306 3.16327 0.063424
3.0357 2.16323 3.53468 0.0544379
3.15356 2.24523 3.43949 0.0534567
2.92273 2.23762 2.93586 0.0888006
2.23779 2.52178 3.43367 0.122962
2.59655 2.23435 2.89145 0.170608
2.25775 3.7092 4.83506 0.560604
2.24321 3.74761 4.52479 0.414184
2.59981 3.4414 4.86781 0.248027
2.18184 3.37585 4.84215 0.628561
4.51329 4.72576 4.76568 0.0116698
4.49728 4.86467 4.83976 0.00834372
3.90587 4.10878 4.21146 0.0525817
4.02994 4.83876 4.73823 0.0212865
3.91357 4.56718 4.83812 0.016285
6.69698 5.35094 3.796 0.00211464
6.51994 5.4903 4.13864 0.0021031
5.95703 5.98718 4.11047 0.00361638
6.48068 5.07777 4.10294 0.00270124
6.581 4.62529 4.48561 0.00187141
6.83926 4.55816 3.04072 0.00162108
6.15051 5.45596 4.58144 0.00224093
5.49916 3.26443 0.531922 0.00342385
3.15505 5.81037 1.96571 0.0416549
4.64607 3.74131 0.437883 0.00834849
6.09274 3.65302 4.39194 0.00392352
4.52918 2.16261 1.94053 0.00857886
3.44092 4.21814 4.86012 0.0398191
6.56408 5.402 2.62789 0.0030476
3.25459 3.93812 4.67912 0.0765277
3.54697 3.91148 4.84668 0.0307578
3.76337 4.25304 4.8534 0.0209747
3.79654 2.8182 2.0205 0.0555759
6.1125 2.71675 0.204323 0.000811025
5.72574 3.019 0.712191 0.00370688
6.24476 2.52921 0.129089 0.000354087
6.19978 2.79495 1.02326 0.0027698
6.54715 2.68036 0.377292 0.000379086
6.58228 2.84775 0.16715 0.000148683
6.58375 2.58511 0.159899 0.0001566
6.43555 3.3058 0.141308 0.000333436
3.77304 5.483 4.76349 0.0106523
4.81302 4.24247 0.444758 0.00768794
4.35544 4.6472 4.75189 0.0143166
4.05932 4.8393 4.55845 0.023703
4.53869 5.06345 4.75339 0.00918317
4.19193 4.75468 4.82597 0.0130054
3.39339 4.92685 2.36007 0.0723794
6.85085 2.97573 1.66683 0.000761446
6.78861 2.96545 1.95145 0.000906592
6.54122 2.86278 2.14224 0.0019581
6.64829 2.74795 2.15031 0.0015928
6.80601 2.46435 2.34316 0.000580011
6.5113 2.22086 1.88523 0.000636288
5.95323 2.49678 1.52514 0.00303
6.77403 3.05026 1.56992 0.00111417
6.15478 2.78692 1.89741 0.00356448
2.44422 6.12262 1.23215 0.0103661
4.45526 4.86978 0.774772 0.0150973
3.26373 5.9713 0.224844 0.00423882
2.43078 5.77165 0.89841 0.016941
3.38449 6.16876 0.41813 0.00664645
3.12242 6.50241 0.165705 3.31671e-007
5.41225 2.43196 2.03632 0.00617693
6.46391 2.64017 2.03855 0.00208111
5.16692 2.15014 2.19246 0.00452901
5.48132 2.07405 2.23309 0.00218295
5.03044 2.22491 2.336 0.00640232
5.53719 2.14882 2.12175 0.00292022
5.63237 2.20613 2.23108 0.00293504
6.62246 3.73531 2.20955 0.00309205
6.15417 6.6115 4.26564 0.00101219
6.79013 5.94595 4.41912 0.000700599
6.26254 6.09355 4.13569 0.00186291
6.27726 6.28142 4.76438 0.000760894
6.40633 5.88164 4.72733 0.000921966
6.27973 5.79523 3.8179 0.00286586
6.50706 6.31604 4.14778 0.00113767
6.73404 5.67834 4.52542 0.000918803
6.57206 6.09201 3.79638 0.00143446
5.57743 6.57348 4.22274 0.00195022
6.14121 6.21907 4.83264 0.000747795
4.54138 5.6319 4.7575 0.00681853
4.90828 5.33744 4.7442 0.0066445
3.35359 6.11504 4.50188 0.0239131
4.39798 6.59253 3.46209 0.00761471
4.25345 5.41265 4.7513 0.00966483
5.89357 5.08846 4.17304 0.00543063
6.21905 3.94925 2.51818 0.00654219
2.83384 4.00628 4.63862 0.169787
3.64576 6.49483 4.05839 0.0174912
2.22865 4.2432 4.1411 0.138757
2.28834 4.1605 4.50068 0.344343
2.19403 6.13868 4.59608 0.114848
2.13513 6.29605 4.56762 0.0671269
2.1448 6.19697 4.18324 0.0558449
2.13368 5.89979 4.41493 0.379851
2.23159 5.95121 3.97324 0.173191
2.75094 6.00173 4.53196 0.0616234
2.15384 6.00039 4.12647 0.148442
2.23253 6.3309 3.83385 0.0364926
2.42979 6.57152 4.67495 0.0173469
3.82825 6.5926 4.48923 0.00725086
4.43012 6.32733 4.59012 0.0060054
3.95264 5.88693 4.4993 0.0158749
3.69238 6.13235 2.70796 0.028701
4.15201 5.8913 4.8445 0.00357998
3.92586 6.04672 4.78264 0.00779161
6.50166 4.33654 0.356864 0.00067359
5.53708 6.61319 2.50374 0.00245397
5.24457 6.78127 2.70726 0.00234094
5.10216 6.85016 2.61082 0.00220443
5.62491 6.86115 2.24252 0.00161404
5.79044 6.57385 2.12195 0.00238409
6.82322 4.68321 2.51255 0.00176608
5.14 6.7642 2.13059 0.00304587
6.55238 5.20284 2.23034 0.0031811
5.08094 6.84348 1.98877 0.00250371
2.64682 2.51494 4.48923 0.111141
2.62394 2.3246 4.24928 0.104143
2.63648 2.14327 3.91127 0.0770481
2.32387 2.67928 3.59986 0.16072
3.02293 2.12656 3.83261 0.0457623
2.92298 2.23261 3.63403 0.0742653
3.24976 2.14139 4.06867 0.0349363
2.98769 3.36946 4.3021 0.122273
2.49219 2.83651 3.92939 0.149894
2.46003 4.20774 0.338559 0.0466214
6.388 4.38538 0.456884 0.00113938
2.90529 4.38522 0.219369 0.0182518
2.15943 3.8978 0.0719733 4.99471e-009
2.1869 4.10946 0.424543 0.0510475
2.15784 4.23895 0.224212 0.0219591
2.85967 4.05729 0.194648 0.0178324
2.42083 3.95241 0.529365 0.0921242
3.03178 2.99433 4.85618 0.0585537
2.89029 2.13986 4.49306 0.0496083
3.24764 2.94078 4.84922 0.0418558
3.88377 2.81391 3.69516 0.0457534
3.49098 2.39965 4.16967 0.0328721
3.21159 2.47929 4.09001 0.0639216
3.0794 2.37722 4.0172 0.0633393
2.82766 3.03901 4.85981 0.0975891
3.38345 3.06092 4.76205 0.0402649
2.75993 2.43302 4.5691 0.0889197
3.08257 2.37477 3.89183 0.067378
3.29361 2.47165 4.75425 0.0327175
2.66872 2.85112 4.72018 0.135917
2.8407 3.47892 4.26315 0.152721
2.8911 2.49777 4.5605 0.0821258
2.99283 2.129 4.04291 0.047823
6.15168 2.2321 2.04578 0.00225556
6.58604 2.8684 1.30606 0.00164511
6.83825 4.48047 0.63227 0.000244188
6.11884 2.39871 2.03812 0.00295669
5.93649 3.48699 1.93199 0.00766496
6.77457 4.27043 0.735742 0.000534682
6.49409 2.43455 1.51059 0.00153598
6.82591 3.20361 4.03193 0.00108779
6.73682 3.31678 4.5919 0.00079022
6.75039 3.20615 3.89344 0.00151658
6.22467 3.23303 4.49577 0.00250501
2.46483 2.47603 1.00155 0.230314
6.84973 2.95166 4.40425 0.000448949
2.41011 5.74203 2.01978 0.0425687
2.15022 5.98413 1.93687 0.0109429
2.23399 6.14238 1.85972 0.0219845
2.25465 5.85754 1.90739 0.0324579
2.23788 3.73785 0.432926 0.0627343
3.16338 2.62297 1.56424 0.10687
2.1947 3.67092 1.01115 0.300003
3.04853 4.06609 0.913647 0.0865709
2.16275 3.71746 0.770611 0.157703
2.12928 3.81983 0.457525 0.0555802
2.55368 4.08502 0.344999 0.0516305
2.28579 3.34097 0.813451 0.143664
2.25167 3.19519 0.779247 0.124572
2.24299 4.52265 1.08149 0.134852
2.70656 4.81674 0.578136 0.0448995
2.96534 4.66562 0.476171 0.0376575
6.75701 4.45425 0.140984 5.59575e-005
5.73126 4.95455 0.38845 0.00201312
6.93162 3.99634 0.524137 5.48995e-009
5.59424 3.62117 0.574618 0.00470754
6.56297 3.72153 0.581511 0.000995567
6.57449 4.29186 1.16446 0.00225197
6.92121 3.69621 0.868138 1.81502e-009
6.85692 4.15967 0.855092 0.000345366
5.97158 3.48312 0.225521 0.000900521
6.05154 4.19559 0.296764 0.00129619
6.28786 3.81359 0.234659 0.000682962
5.5059 2.57734 4.12728 0.00453476
6.17143 2.36714 4.19505 0.00143387
6.53149 2.45625 3.59345 0.00133606
4.71816 2.78719 4.20474 0.0146292
6.57746 3.23174 4.52466 0.00138873
5.6033 2.47202 4.00859 0.00395731
5.66618 2.82902 4.83952 0.00143262
3.34353 2.63454 0.0795515 8.57207e-009
3.05003 2.26015 0.0984494 0.0104348
4.79828 2.79828 0.997433 0.0121276
3.29021 2.23217 0.987421 0.0338615
3.24191 2.40647 1.05212 0.0653424
3.13647 2.86238 0.213956 0.0192886
3.55943 3.03879 0.187654 0.0145026
2.85684 2.23541 0.618534 0.042001
2.99928 2.25446 0.686519 0.0508128
2.23136 5.64959 2.88066 0.123988
2.23764 5.89865 2.60814 0.176268
3.06395 6.04063 2.53086 0.0509179
2.23436 6.05711 2.881 0.274009
3.79801 6.23089 4.12103 0.018053
2.47658 2.46048 1.41698 0.248333
2.2154 3.08366 1.63155 0.413972
2.20362 2.99303 1.35011 0.468383
2.28425 2.89422 1.88507 0.345612
2.39881 2.5726 1.32771 0.298588
6.08814 6.85375 4.08325 0.000286596
6.39185 6.83019 4.70363 0.000108359
6.00505 6.86016 4.41121 6.97779e-009
5.28967 6.20995 4.52578 0.00363381
6.28427 6.40944 4.58823 0.00095441
2.42917 2.34431 0.311732 0.0632114
6.78247 3.59872 2.43119 0.002021
6.86331 3.37552 2.76177 0.000862382
6.62687 3.41051 2.45226 0.00270516
6.12235 5.04016 4.8476 0.00158751
5.88375 4.69118 4.78174 0.00228022
6.58839 4.53616 4.07227 0.00213183
5.98238 5.28433 4.73021 0.00257009
6.35617 5.93848 3.38561 0.00274887
4.10264 6.30442 4.65037 0.00593929
3.92399 6.85003 4.26758 0.00396001
4.2389 6.84913 4.09757 0.00258912
6.59551 2.24187 3.99793 0.000560797
6.10994 2.16636 3.65074 0.000689022
6.75106 2.18269 3.94293 0.000287545
6.59995 2.91019 3.81863 0.00175291
6.17679 2.20458 4.05369 0.000792864
3.47098 2.23559 2.61683 0.0284068
3.49418 2.52124 2.79708 0.0580739
3.09001 3.64636 4.60358 0.104263
3.33644 2.23999 2.81529 0.0335149
6.0662 6.77821 4.74676 0.000325994
2.2964 2.54428 0.0568454 1.88402e-008
5.97588 6.84664 4.84713 0.0001874
5.53667 6.91158 4.5808 0.000170515
5.70124 6.83931 4.86646 0.000115198
5.32993 6.22625 4.74268 0.00187971
6.66062 2.52143 2.74029 0.00139841
6.22264 2.2397 3.53223 0.000936668
6.43985 2.47791 4.16154 0.00104385
4.87596 5.13223 0.871194 0.0121268
4.27111 4.06939 0.406278 0.0148551
5.2115 4.98195 0.53519 0.00503355
5.06202 4.30332 0.589588 0.00851547
4.57939 4.40775 0.166714 0.00280951
4.03968 4.35047 0.234017 0.00866491
2.70251 3.75096 1.29239 0.225823
4.49039 3.89381 0.160321 0.00204366
4.0631 2.50011 0.218838 0.0077833
4.00592 2.23856 0.316772 0.00533183
6.7416 2.54717 1.35567 0.00083439
6.31366 2.16985 1.49678 0.00109355
2.37278 2.39798 0.587379 0.101921
6.95444 2.12293 1.29354 9.35932e-005
2.16517 2.70892 0.246986 0.0304938
6.92615 2.31315 1.81195 3.09723e-009
6.53446 2.1593 1.61338 0.000558595
6.74492 2.1611 1.72619 0.000269171
6.53277 2.6235 1.73439 0.0015864
2.74186 2.47276 2.93818 0.115843
2.58876 2.52805 3.55948 0.144491
2.89359 2.52658 2.06609 0.144735
2.36775 3.76637 3.1572 0.226969
4.29191 3.08618 2.3866 0.0421485
2.47001 4.04291 3.66587 0.183335
2.41828 3.96764 2.1281 0.280936
2.21878 3.54336 3.59065 0.323941
3.86279 3.14267 0.259212 0.0135112
3.80001 2.66976 0.145935 0.00380516
4.22272 2.99168 0.150813 0.00244067
3.00464 2.53747 0.654731 0.0702274
2.96196 2.61784 0.154984 0.0143427
3.88457 2.59889 0.288965 0.00994523
3.54546 2.41172 0.7844 0.0357941
2.40969 2.41641 0.443094 0.082821
2.81442 2.16283 3.54707 0.0982672
2.854 2.12616 3.85673 0.0596736
2.75292 2.20004 3.94449 0.0735743
3.14501 2.71589 4.75706 0.0621895
3.76816 2.48683 4.79279 0.00775044
3.13187 2.70871 4.58972 0.0689794
2.92998 2.59367 4.82943 0.0611833
2.21144 2.90212 0.514871 0.0912036
5.19892 6.8162 4.36758 0.000452966
2.27614 3.48696 1.07004 0.277559
6.80399 6.83787 0.962085 0.000109483
6.26929 6.83929 1.11887 0.000208376
6.61434 6.42764 0.60419 0.000277243
6.82587 6.83653 1.23374 0.000158085
6.6404 6.33963 1.42644 0.000785284
6.58349 6.72893 1.26614 0.000317433
6.8081 5.97893 0.907262 0.000291005
6.21509 2.77776 2.23608 0.0034241
6.85894 2.94712 2.91967 0.000399113
6.83121 4.53846 3.96592 0.00170346
6.84625 4.20929 4.16621 0.00131229
6.11372 4.29627 4.62742 0.00243717
6.10449 4.58243 4.61045 0.00273326
5.78785 4.86023 4.45374 0.00513799
6.78114 4.8272 3.9419 0.00171485
6.76355 4.15902 4.2982 0.0013802
6.17392 4.14948 3.70604 0.00586372
6.84926 4.21972 0.605684 0.000305233
6.5981 4.07802 0.922947 0.00167129
6.8595 4.45587 0.254373 7.14106e-005
6.71689 4.10735 0.0722499 3.26096e-011
5.77484 4.86792 0.460564 0.00235525
6.84126 5.32572 0.289786 7.45087e-005
6.52933 3.87999 0.948143 0.00186587
6.75258 3.968 0.390723 0.000427708
6.52722 6.5006 0.659364 0.000332721
6.41685 5.55469 0.586004 0.000914254
2.95389 4.92849 0.94774 0.0641926
5.56163 5.38266 0.369551 0.00154638
5.55546 5.38913 0.136061 0.000297616
4.36829 2.73922 4.62208 0.0105901
4.19036 2.41023 4.19465 0.0182854
3.91377 3.14299 4.50229 0.0284108
5.57192 6.75089 4.73715 0.000306174
4.93421 2.27165 0.281115 0.00153864
5.35597 2.68873 0.481016 0.00264407
5.11652 2.40087 0.593954 0.00304642
4.91731 2.21614 0.761005 0.00327052
5.01636 2.78192 0.379392 0.00283904
4.99691 2.82537 0.245309 0.00189664
5.24031 2.75208 0.145604 0.000876791
4.48859 3.4056 1.06691 0.0242332
3.88849 3.26786 0.0826608 3.96255e-009
3.96417 3.12217 0.15111 0.00259157
3.61965 3.13922 0.967992 0.0598976
3.19928 3.04676 1.34934 0.116521
2.48188 3.39061 1.31995 0.256547
5.36287 6.39182 4.70028 0.00179571
3.71032 2.9973 0.256103 0.0149543
3.29719 3.84914 0.411553 0.0381027
6.22985 6.08684 0.519632 0.000806032
5.32841 6.16973 0.434745 0.00176927
4.97598 6.40277 1.18093 0.00533367
5.44341 6.40396 0.553791 0.0015799
5.83612 6.45253 0.223764 0.000285737
3.74921 6.23539 3.02264 0.0262708
3.24031 2.13894 3.83887 0.036887
3.57024 2.16662 4.02187 0.0216458
3.12871 2.19817 4.02245 0.0505669
3.63874 2.24885 3.89748 0.0277028
3.17863 2.99025 4.63865 0.072996
6.29638 5.0541 0.132379 0.000221549
6.06385 2.48532 2.84126 0.00371063
4.83562 2.80869 4.48321 0.00924208
5.33996 3.01427 4.47354 0.00538694
5.2179 2.23373 4.37846 0.00220459
5.17081 2.22081 3.86362 0.00451475
4.91774 2.36047 3.53381 0.00926187
5.80854 2.6182 3.15318 0.00519795
5.65377 2.53149 4.74753 0.00163356
3.89764 4.36735 4.76817 0.0185494
3.69265 4.12235 4.76448 0.0353808
4.24623 4.06762 4.77609 0.0143656
3.82888 3.89048 4.76056 0.0250144
2.69739 4.47813 0.922143 0.103042
5.88329 2.4598 3.38982 0.00374143
5.19143 2.13294 2.95066 0.00269544
6.40055 2.41064 3.67149 0.00156146
6.73553 2.07679 2.82686 0.000281889
6.01997 4.98614 3.35839 0.00644421
6.67397 2.07334 3.34301 6.92721e-009
6.58386 3.13567 3.39985 0.00155552
6.77513 2.90366 3.03607 0.000912679
6.87314 2.52907 3.28347 0.000445999
6.76738 2.16942 3.23658 0.000271823
6.6036 2.89091 3.63306 0.00167081
6.77241 6.12692 0.887877 0.000344664
6.86566 6.23638 0.588099 9.13936e-005
6.87686 5.92981 0.821697 0.000165439
6.83111 6.50478 0.223949 1.7829e-005
6.01611 5.92719 0.717105 0.00154228
6.74837 5.98717 0.483286 0.000175999
2.79714 3.70282 0.147115 0.0174232
2.89916 3.94588 0.131128 0.0107618
