VARIABLES= "X", "Y", "Z","T"
1.78399 1.01374 0.58044 0.42388
1.53624 1.01471 0.908733 0.876764
1.11978 1.7099 0.791171 33.9358
1.57532 1.03511 0.952372 0.781386
1.41681 1.05075 0.964984 2.68501
1.39072 1.02272 0.981032 1.68923
1.45302 1.09918 0.983952 1.61034
1.10834 1.69469 0.823542 35.255
1.20968 1.50169 0.923131 27.1903
1.59973 1.21512 0.985981 0.917072
1.18419 1.42125 0.816489 29.0401
1.85995 1.65497 0.0344259 0.4797
1.60649 1.13286 0.984762 0.768935
1.03617 1.84448 0.983759 235.929
1.16624 1.98202 0.98213 16.8293
1.07287 1.79868 0.98676 192.873
1.22582 1.80462 0.785093 28.9981
1.23889 1.52093 0.842159 23.4906
1.03963 1.92011 0.983759 257.986
1.08579 1.86321 0.970519 117.929
1.10936 1.88669 0.970519 55.1686
1.17617 1.88942 0.770293 43.7985
1.16911 1.78131 0.985103 27.8752
1.22005 1.9398 0.98545 12.9613
1.01704 1.76706 0.890594 42.8492
1.68797 1.97249 0.642412 1.15058
1.01545 1.76229 0.799616 19.2764
1.17233 1.61045 0.899869 31.8829
1.1979 1.67648 0.897112 28.355
1.18133 1.67068 0.776021 27.5855
1.05993 1.45376 0.0725572 114.122
1.13226 1.34431 0.0169799 34.512
1.14325 1.13895 0.311378 33.8132
1.23737 1.70547 0.983529 11.2788
1.42016 1.0172 0.551563 2.8681
1.64539 1.91249 0.942803 1.17277
1.87786 1.60064 0.622167 1.74532
1.19134 1.24013 0.493168 22.8774
1.07584 1.20802 0.504521 26.4222
1.09677 1.24905 0.493768 25.3976
1.12266 1.20337 0.520851 29.7132
1.17229 1.20643 0.510797 25.5035
1.10166 1.18154 0.508875 33.1786
1.28898 1.11974 0.435725 15.9656
1.16086 1.4119 0.150011 29.8663
1.1213 1.57092 0.22599 25.657
1.03071 1.27257 0.0356503 207.908
1.27958 1.68466 0.152742 23.7601
1.14672 1.04168 0.031184 32.5058
1.03418 1.39767 0.261275 11.3759
1.01752 1.3297 0.0576729 179.616
1.9711 1.2692 0.0943328 0.261818
1.0351 1.22944 0.0392767 166.053
1.04005 1.1279 0.0224816 184.68
1.03952 1.17342 0.0644633 122.689
1.0483 1.25102 0.0214275 182.768
1.1664 1.37631 0.0575849 36.9804
1.02193 1.22059 0.113119 49.1346
1.18202 1.83183 0.278431 36.0756
1.53095 1.52545 0.183013 6.20834
1.04856 1.72244 0.865569 42.4885
1.18752 1.9847 0.67582 18.3194
1.29147 1.98799 0.359028 6.59946
1.3347 1.09364 0.0526316 4.2931
1.26417 1.09198 0.0149327 5.80228
1.10382 1.54916 0.252272 22.5357
1.12854 1.52896 0.297884 18.6471
1.10011 1.75658 0.494188 23.501
1.14036 1.47494 0.374142 14.443
1.21139 1.70254 0.217048 28.54
1.63811 1.8562 0.0512017 1.57442
1.91156 1.15258 0.858192 0.613698
1.61588 1.68101 0.0165278 1.05925
1.75893 1.11369 0.832108 1.32971
1.84757 1.08052 0.77254 0.94998
1.90936 1.11068 0.820394 0.628932
1.8803 1.16537 0.680879 1.24899
1.98363 1.9633 0.385196 0.167936
1.94664 1.98276 0.350645 0.239825
1.56407 1.87807 0.420503 5.90685
1.60318 1.90422 0.415058 4.64915
1.17675 1.40697 0.116768 29.4173
1.3231 1.90614 0.405717 14.8095
1.74843 1.98691 0.0574109 0.246162
1.38774 1.98568 0.86896 3.02708
1.19119 1.89084 0.359531 33.3377
1.29156 1.98628 0.893172 6.90215
1.11341 1.52632 0.0936565 50.2795
1.668 1.95017 0.465042 2.07896
1.98598 1.78295 0.455358 0.445088
1.73704 1.91961 0.520449 2.02679
1.48597 1.79314 0.905483 6.52746
1.96917 1.27133 0.0321761 0.153042
1.87243 1.98281 0.604995 0.450231
1.23712 1.88442 0.409726 26.5789
1.98318 1.73556 0.489177 0.501984
1.40217 1.79615 0.756975 11.3735
1.78152 1.91505 0.594674 1.5937
1.13863 1.68433 0.278373 27.1823
1.46506 1.98606 0.535733 2.4677
1.24441 1.84406 0.409399 25.2086
1.48737 1.18148 0.386077 7.26642
1.50915 1.98606 0.528297 1.70306
1.24828 1.85973 0.202702 26.5529
1.33015 1.05838 0.319266 7.38575
1.18695 1.74426 0.601233 23.183
1.7825 1.40792 0.0136734 0.453619
1.60459 1.83893 0.513757 4.94811
1.31671 1.08926 0.304968 11.2651
1.24154 1.51203 0.112707 22.087
1.98383 1.38662 0.724477 0.388789
1.85861 1.72543 0.879663 1.11783
1.919 1.69572 0.598449 1.45526
1.97081 1.36784 0.107734 0.298957
1.88698 1.80359 0.519117 1.60167
1.8269 1.10721 0.846618 1.02082
1.97044 1.12884 0.611387 0.440741
1.09867 1.30002 0.246899 22.4183
1.66835 1.12965 0.919674 1.75603
1.6661 1.08216 0.868797 1.34409
1.69112 1.25891 0.929612 1.76963
1.87193 1.15764 0.745593 1.30745
1.77973 1.12017 0.675085 1.48236
1.62199 1.11245 0.726886 3.32358
1.7012 1.11761 0.769636 2.11498
1.54586 1.45087 0.824035 6.45932
1.98338 1.84717 0.86427 0.206399
1.81956 1.31723 0.921013 1.15892
1.9702 1.71974 0.813931 0.499105
1.86382 1.97007 0.860297 0.367447
1.90511 1.41359 0.556221 1.32354
1.97506 1.97721 0.924734 0.088964
1.98383 1.98637 0.715658 0.0968763
1.31499 1.72071 0.547961 17.3951
1.56472 1.15052 0.483808 5.58056
1.97752 1.92458 0.975067 0.0871446
1.95217 1.6671 0.0229417 0.207664
1.89838 1.60196 0.333192 1.52141
1.83156 1.69561 0.665493 2.2202
1.88533 1.76615 0.0155465 0.246097
1.76007 1.98509 0.301696 0.586862
1.9303 1.85316 0.174775 0.569717
1.69999 1.60002 0.10659 2.22915
1.64627 1.63329 0.0467989 1.64289
1.6431 1.61965 0.0826839 2.62155
1.57438 1.79109 0.193832 5.32958
1.58289 1.71951 0.0993966 3.65854
1.96453 1.03944 0.4359 0.231122
1.60022 1.64308 0.101287 3.49785
1.15921 1.88287 0.501107 36.3416
1.25071 1.894 0.47535 24.0078
1.39159 1.02296 0.0199365 1.10252
1.47018 1.07983 0.0583012 2.49692
1.10455 1.48386 0.392618 13.4905
1.1289 1.58953 0.32316 18.8822
1.23787 1.90081 0.441816 26.7265
1.19389 1.16175 0.0198078 14.9118
1.29388 1.01274 0.227084 4.35484
1.35476 1.08327 0.434766 10.1009
1.31055 1.09133 0.0149327 3.5094
1.56547 1.28617 0.0882058 3.13999
1.14743 1.8974 0.471686 40.958
1.13886 1.88139 0.446365 43.9025
1.14367 1.01814 0.255643 21.0438
1.0176 1.13965 0.249206 34.5776
1.31347 1.10264 0.140218 9.1365
1.17808 1.03304 0.277585 21.4291
1.16418 1.58761 0.080225 32.7666
1.95643 1.33612 0.123586 0.416838
1.20924 1.84561 0.396534 28.6011
1.44664 1.0151 0.0586437 0.954195
1.5408 1.05077 0.018109 0.623628
1.56585 1.03612 0.0402998 0.775806
1.96854 1.08664 0.214219 0.241328
1.68967 1.09633 0.615947 2.38534
1.92588 1.02139 0.0225764 0.0423404
1.85211 1.01616 0.249279 0.301238
1.92488 1.27236 0.327242 1.09338
1.4245 1.38512 0.794388 12.3134
1.60904 1.16986 0.888504 2.71403
1.22004 1.74864 0.53097 21.5818
1.47965 1.09424 0.965918 2.23769
1.63363 1.86366 0.968867 0.867043
1.45335 1.01556 0.796204 2.54237
1.5559 1.01471 0.880852 0.880194
1.43378 1.12929 0.983952 2.91958
1.39102 1.01537 0.872426 4.54535
1.91653 1.27767 0.917751 0.596413
1.54068 1.01774 0.801817 1.78269
1.47826 1.18207 0.983811 2.22231
1.03613 1.71206 0.917496 81.5171
1.16776 1.47711 0.661221 17.7582
1.15996 1.35142 0.679594 21.1028
1.23862 1.88282 0.908241 29.9656
1.10464 1.68949 0.293625 25.4902
1.12444 1.75049 0.794923 37.7298
1.11326 1.81366 0.98676 51.0322
1.89935 1.52199 0.809959 1.07168
1.01545 1.74158 0.832209 22.5581
1.30446 1.95275 0.950782 8.58686
1.37766 1.95732 0.783939 7.79907
1.05579 1.6326 0.901506 71.2716
1.14294 1.9687 0.800424 51.8383
1.14488 1.71934 0.98049 38.6099
1.08711 1.79365 0.844114 51.6795
1.9006 1.56411 0.833498 1.00588
1.81748 1.4899 0.809123 2.03575
1.72461 1.55195 0.878724 2.35604
1.77097 1.81365 0.684481 2.26403
1.06441 1.82904 0.970519 195.324
1.84355 1.56315 0.867519 1.35218
1.88294 1.63977 0.688061 1.63799
1.84029 1.53644 0.63606 2.0829
1.34973 1.98488 0.909871 3.77941
1.55842 1.94219 0.963559 1.18573
1.93994 1.94954 0.193529 0.221264
1.8683 1.32549 0.95213 0.62719
1.8801 1.59954 0.738341 1.47594
1.13581 1.21222 0.811513 44.9651
1.15114 1.13705 0.875322 56.3046
1.22527 1.17471 0.87159 29.8692
1.11692 1.1073 0.772582 56.7445
1.01544 1.05945 0.248891 192.746
1.03406 1.02278 0.352984 181.495
1.88551 1.35982 0.969969 0.429033
1.10812 1.14949 0.818932 61.5789
1.1286 1.1217 0.845258 62.6483
1.01348 1.49995 0.0138298 247.313
1.01547 1.05955 0.649675 149.689
1.05068 1.54902 0.0249758 155.627
1.18622 1.09463 0.767441 40.4691
1.03194 1.03907 0.674343 157.877
1.95237 1.34161 0.452914 0.80957
1.3962 1.84007 0.9032 9.94861
1.5426 1.01442 0.296115 1.59718
1.58771 1.33382 0.0134955 1.04712
1.4075 1.88917 0.867886 9.36969
1.92307 1.90757 0.102903 0.325839
1.46142 1.81324 0.924067 7.22982
1.66155 1.94149 0.768145 1.8756
1.47954 1.82261 0.868659 6.66539
1.97154 1.42266 0.128546 0.308488
1.98359 1.54363 0.0915594 0.212234
1.92224 1.67626 0.0229417 0.269123
1.98359 1.55584 0.0614507 0.208695
1.96904 1.72289 0.179441 0.420738
1.08088 1.05237 0.705195 101.495
1.52817 1.90122 0.704388 5.56789
1.90728 1.41992 0.38608 1.56445
1.83958 1.39112 0.608301 2.31466
1.90535 1.47994 0.480016 1.51902
1.89841 1.69073 0.47467 1.7312
1.26475 1.02231 0.056435 6.42317
1.23795 1.03851 0.0649761 9.79011
1.75915 1.72065 0.824816 2.29627
1.6226 1.91277 0.686613 3.4239
1.82513 1.59889 0.595948 2.46736
1.89722 1.50568 0.410612 1.65845
1.755 1.98485 0.488161 0.645934
1.98502 1.53785 0.55841 0.481749
1.48537 1.10598 0.585 6.57484
1.79588 1.98532 0.454058 0.5713
1.7338 1.69631 0.981534 0.667417
1.95356 1.45286 0.466751 0.822203
1.73823 1.85438 0.277455 2.37666
1.07185 1.1734 0.903957 102.93
1.92159 1.82187 0.310028 0.954762
1.7055 1.95663 0.619786 1.31034
1.98334 1.45798 0.681321 0.52362
1.7354 1.84527 0.160937 1.64801
1.88439 1.79302 0.441186 1.4671
1.85253 1.90028 0.0331602 0.259616
1.84121 1.90719 0.418908 1.12311
1.70666 1.52143 0.330787 4.16698
1.90065 1.76515 0.46366 1.48753
1.8742 1.75047 0.492507 1.93441
1.78032 1.98589 0.576003 0.541488
1.85602 1.76507 0.583675 2.05367
1.88893 1.82759 0.604918 1.40942
1.69847 1.98414 0.536844 0.939057
1.71864 1.98414 0.578928 0.716288
1.89233 1.89505 0.521313 1.00522
1.891 1.90621 0.481552 0.868653
1.89695 1.79501 0.59534 1.57329
1.21303 1.98678 0.302142 10.1862
1.08604 1.77691 0.576683 25.0545
1.10165 1.9096 0.536648 57.3592
1.11718 1.91986 0.480667 48.1506
1.01459 1.88364 0.379967 42.685
1.01604 1.82495 0.368337 27.0328
1.10227 1.88641 0.445272 48.2635
1.09407 1.85984 0.64557 45.9468
1.04953 1.6856 0.167392 50.4694
1.11632 1.83491 0.449824 37.6025
1.12494 1.98493 0.4328 32.4938
1.16085 1.65268 0.499995 17.5078
1.80996 1.08155 0.72318 1.28648
1.91026 1.18394 0.68483 1.16193
1.54141 1.09903 0.0328718 1.20735
1.84665 1.1074 0.600733 1.13322
1.98599 1.39929 0.253775 0.325947
1.76711 1.29725 0.0141644 0.382029
1.83544 1.1536 0.0558223 0.643503
1.9254 1.28461 0.288731 1.09085
1.87639 1.894 0.714577 0.831336
1.90241 1.10353 0.601991 0.847259
1.61149 1.9833 0.548677 1.81733
1.98405 1.59088 0.718734 0.494248
1.9865 1.75357 0.687038 0.338704
1.9574 1.49393 0.681465 0.804134
1.98564 1.6375 0.689097 0.475316
1.8499 1.1261 0.574726 1.1846
1.92561 1.17822 0.719377 1.01523
1.88158 1.10111 0.706367 0.876443
1.78891 1.40312 0.628422 2.96885
1.98451 1.57414 0.610791 0.484801
1.46959 1.74134 0.987033 2.33801
1.90061 1.18221 0.469688 1.18736
1.98562 1.27982 0.146023 0.217487
1.84535 1.388 0.567378 2.28681
1.88826 1.28915 0.014465 0.258891
1.8554 1.27751 0.014465 0.262257
1.98599 1.40905 0.218403 0.32288
1.19346 1.08698 0.840356 39.2435
1.98528 1.34856 0.0897253 0.178691
1.98408 1.94457 0.257781 0.158926
1.89283 1.18708 0.546034 1.37875
1.98548 1.2549 0.0586159 0.135929
1.21458 1.09187 0.904887 30.8394
1.17617 1.02361 0.0160786 15.7016
1.11983 1.01807 0.0531676 53.9748
1.01648 1.29986 0.763582 14.8577
1.08056 1.46344 0.838627 38.3353
1.41617 1.01556 0.781817 3.51509
1.12664 1.78692 0.912343 59.3479
1.20441 1.77769 0.872917 31.2705
1.17128 1.80213 0.696379 31.8403
1.17809 1.76621 0.89525 40.227
1.87272 1.17962 0.25936 1.079
1.756 1.0231 0.0900558 0.469926
1.8912 1.11191 0.32409 0.853116
1.90174 1.21811 0.508008 1.30866
1.92298 1.19896 0.382962 1.00644
1.8473 1.10671 0.407962 1.17587
1.712 1.01689 0.0142228 0.112376
1.76912 1.0498 0.0574795 0.44763
1.62157 1.07607 0.185949 1.72538
1.79963 1.06778 0.0432567 0.317582
1.82945 1.19786 0.505715 1.90631
1.88544 1.12189 0.407006 0.989952
1.69279 1.01552 0.176335 0.556512
1.81967 1.12632 0.396838 1.64999
1.20811 1.06172 0.934041 25.795
1.49881 1.08255 0.109612 3.15787
1.89996 1.31477 0.033213 0.431903
1.69454 1.19773 0.0153697 0.578063
1.89437 1.06089 0.0523391 0.224315
1.53404 1.03253 0.10129 1.14569
1.9822 1.12493 0.109526 0.145889
1.73366 1.01741 0.258246 0.536007
1.40443 1.0288 0.1071 2.35582
1.48627 1.0309 0.0853359 1.2543
1.01405 1.21806 0.423503 12.5442
1.08068 1.01876 0.472165 70.7594
1.08222 1.48249 0.786493 26.7344
1.16163 1.13423 0.418014 31.7468
1.01493 1.29598 0.262803 9.25423
1.96819 1.80683 0.851693 0.342928
1.75395 1.86382 0.984017 0.357687
1.74412 1.98355 0.831031 0.582205
1.9691 1.83101 0.984358 0.0987175
1.28701 1.28339 0.257809 15.4502
1.14573 1.37273 0.223661 24.3206
1.7974 1.9653 0.667407 0.728995
1.61924 1.15793 0.969845 1.04447
1.98624 1.39683 0.875246 0.302321
1.95579 1.50962 0.782684 0.605294
1.10553 1.17916 0.229435 38.0414
1.15844 1.12122 0.288938 32.5794
1.26196 1.15702 0.145573 15.7787
1.95723 1.04916 0.978614 0.0734806
1.21245 1.25004 0.291386 20.8783
1.88052 1.0487 0.947022 0.188145
1.86793 1.03936 0.982134 0.114238
1.86148 1.10722 0.986274 0.132423
1.76518 1.54421 0.197108 2.33648
1.08394 1.19368 0.255769 31.2741
1.09212 1.35809 0.721977 21.3172
1.09636 1.37913 0.51093 14.1502
1.25792 1.5584 0.792455 20.5182
1.92945 1.02139 0.978614 0.0434338
1.33388 1.18213 0.825338 14.8828
1.13347 1.27903 0.675628 27.3234
1.01661 1.4104 0.146447 24.5773
1.26556 1.44699 0.643627 17.1005
1.21139 1.85036 0.284764 28.3091
1.01705 1.61732 0.131635 43.0252
1.30453 1.90291 0.290258 18.4145
1.09789 1.55771 0.207603 28.7836
1.22507 1.90571 0.307309 27.0926
1.03455 1.6783 0.0360211 156.324
1.0469 1.48834 0.31248 9.68249
1.09132 1.40923 0.229038 23.6295
1.01437 1.53112 0.193621 10.8969
1.0185 1.47121 0.119334 41.7771
1.03198 1.47277 0.0622896 117.441
1.37591 1.84801 0.197564 13.4549
1.40302 1.90158 0.205578 10.468
1.01781 1.65485 0.0903687 114.831
1.0657 1.61247 0.0561181 110.082
1.0167 1.71168 0.986958 250.576
1.01608 1.64658 0.874266 34.7112
1.06285 1.38045 0.905155 92.4813
1.08271 1.72564 0.876303 48.641
1.15634 1.46196 0.498353 14.9783
1.20847 1.90145 0.255305 32.0993
1.30273 1.89038 0.384404 17.7031
1.16599 1.45841 0.902998 40.4803
1.22846 1.19028 0.0501556 17.2797
1.12668 1.16203 0.0439402 50.7515
1.01909 1.6727 0.921034 77.2515
1.05545 1.65632 0.982841 137.94
1.2017 1.09802 0.941162 31.615
1.1417 1.10707 0.0349131 37.82
1.47335 1.98392 0.0906952 1.4366
1.42542 1.95457 0.0357199 2.2925
1.21718 1.14771 0.0352438 15.5806
1.86636 1.10117 0.487744 1.06413
1.57142 1.96459 0.0381692 0.705554
1.90349 1.10281 0.440744 0.786192
1.48611 1.8154 0.0801616 5.92777
1.65994 1.98586 0.282727 0.759979
1.6036 1.98498 0.253679 0.980393
1.69077 1.78102 0.0157611 0.631839
1.59369 1.98498 0.217046 0.999823
1.82137 1.17108 0.394121 1.79993
1.98658 1.5024 0.0134774 0.112523
1.9656 1.58256 0.0479733 0.259979
1.81259 1.10804 0.363687 1.30568
1.9696 1.51162 0.105515 0.359971
1.07961 1.45111 0.395834 12.1343
1.21419 1.01382 0.194607 9.18161
1.1529 1.01814 0.213582 20.666
1.21474 1.23559 0.0149119 11.3106
1.95259 1.95236 0.952512 0.116789
1.83999 1.08294 0.438024 1.18213
1.91618 1.92243 0.926235 0.238431
1.9437 1.80344 0.93804 0.333376
1.87492 1.95153 0.977445 0.144996
1.82276 1.98424 0.895164 0.26125
1.96841 1.78335 0.804577 0.394605
1.81645 1.97638 0.982364 0.0885465
1.60716 1.10081 0.165136 2.29089
1.70879 1.12353 0.2696 2.01339
1.68887 1.13467 0.0820942 1.06004
1.67345 1.10829 0.225755 2.08027
1.67707 1.11065 0.256915 2.21988
1.64604 1.16539 0.177743 2.54648
1.63486 1.15882 0.13164 2.02777
1.67167 1.07728 0.139723 1.36448
1.04294 1.95125 0.444614 151.174
1.76459 1.4853 0.587171 3.65833
1.44205 1.9055 0.858233 7.05375
1.05759 1.97111 0.467502 172.288
1.03927 1.96405 0.557971 155.061
1.09824 1.8885 0.563321 57.9474
1.74171 1.91017 0.0856667 0.790813
1.62994 1.98614 0.172414 0.637728
1.38585 1.90683 0.899517 8.88605
1.73641 1.98496 0.144049 0.645495
1.32218 1.83648 0.819899 18.6947
1.30101 1.87442 0.888104 18.331
1.79999 1.94581 0.0305416 0.245794
1.78593 1.97187 0.0919819 0.371846
1.95578 1.83507 0.11709 0.407933
1.71824 1.96443 0.114537 0.805706
1.62913 1.97024 0.575434 1.92527
1.35899 1.90729 0.76076 13.3255
1.4134 1.85359 0.867404 9.78629
1.88139 1.63065 0.568494 1.84007
1.84517 1.4988 0.363753 2.32204
1.01603 1.46883 0.734804 8.0812
1.93084 1.91763 0.571774 0.490306
1.76259 1.49597 0.281534 3.21676
1.77478 1.66243 0.272583 2.63569
1.63854 1.76618 0.923294 2.90728
1.91289 1.96647 0.212448 0.275701
1.82863 1.98589 0.532902 0.444523
1.89276 1.69208 0.533362 1.79501
1.18297 1.84711 0.534406 31.9212
1.93916 1.11361 0.977301 0.174975
1.95848 1.98227 0.769214 0.235039
1.93615 1.1376 0.904031 0.339373
1.93425 1.98663 0.863732 0.120374
1.91595 1.0679 0.851031 0.387248
1.9701 1.77387 0.742687 0.507327
1.94487 1.07541 0.878007 0.241103
1.96062 1.02258 0.887533 0.126194
1.60543 1.54631 0.982738 1.67635
1.01844 1.52393 0.459322 5.72704
1.93564 1.0722 0.955915 0.139557
1.95703 1.07339 0.934111 0.134813
1.86661 1.12071 0.738069 1.07192
1.98665 1.5042 0.757017 0.355935
1.89067 1.62202 0.83519 1.18218
1.58014 1.53416 0.966416 2.79438
1.92616 1.48328 0.678299 1.20836
1.79127 1.55 0.984605 0.452774
1.33879 1.23451 0.984748 4.73072
1.46322 1.21342 0.209948 7.08034
1.46433 1.15161 0.967762 3.1122
1.19412 1.01473 0.788157 18.0436
1.2871 1.25037 0.344794 16.884
1.54472 1.10918 0.152989 2.76798
1.23231 1.18315 0.952923 22.4455
1.26916 1.01699 0.668003 8.70181
1.2322 1.01305 0.742466 11.2489
1.19532 1.1573 0.983501 18.3082
1.60515 1.2243 0.0123982 0.808206
1.03367 1.50067 0.44143 6.14973
1.55943 1.0477 0.162842 1.71352
1.51703 1.05009 0.179836 2.07113
1.50557 1.1119 0.264898 4.53941
1.03038 1.45123 0.83924 33.957
1.57817 1.11529 0.363475 3.65554
1.21967 1.65307 0.919036 25.0508
1.04344 1.57777 0.968842 167.646
1.08502 1.54145 0.987363 77.5727
1.02889 1.23779 0.592404 14.5726
1.01909 1.66316 0.951279 167.44
1.06284 1.72477 0.94774 134.794
1.04528 1.79141 0.947183 179.778
1.50086 1.15717 0.215752 5.24546
1.83212 1.94361 0.421577 1.0027
1.01269 1.4165 0.668007 5.27078
1.88151 1.91494 0.381842 0.888399
1.78136 1.94118 0.354981 1.31244
1.50627 1.97 0.450386 3.12879
1.04082 1.95702 0.105338 208.524
1.77378 1.94373 0.383827 1.33425
1.30337 1.56373 0.880077 16.6438
1.10054 1.98582 0.325894 66.9218
1.65447 1.21919 0.92722 1.9991
1.53874 1.09697 0.490239 4.59117
1.35551 1.17209 0.620009 13.8086
1.23013 1.41461 0.921712 23.5132
1.09839 1.96223 0.143075 119.037
1.29628 1.12157 0.544761 19.5204
1.17415 1.2021 0.770954 32.2771
1.01463 1.46302 0.944362 186.731
1.28532 1.09067 0.688714 19.558
1.05726 1.55211 0.987363 192.839
1.04634 1.46846 0.393151 7.28458
1.01612 1.75773 0.588106 11.479
1.57674 1.07582 0.526591 3.78093
1.18183 1.9847 0.635798 19.3241
1.21636 1.98628 0.593108 13.0624
1.81513 1.92283 0.0805116 0.552686
1.5984 1.14945 0.686015 4.39796
1.89801 1.24736 0.614118 1.37698
1.28846 1.09881 0.612805 17.5309
1.61414 1.97112 0.198585 1.14451
1.98347 1.7451 0.144246 0.245688
1.96526 1.63968 0.0421062 0.243485
1.90272 1.45976 0.399582 1.61227
1.62927 1.95742 0.0394399 0.629928
1.65501 1.97947 0.05614 0.547961
1.54231 1.07844 0.529278 4.16058
1.76012 1.94397 0.0140008 0.251261
1.15338 1.1016 0.956977 51.5932
1.22133 1.14742 0.966954 17.5595
1.86552 1.7839 0.609885 1.88086
1.87625 1.77119 0.288165 1.34135
1.35619 1.98436 0.418541 4.96668
1.65884 1.98713 0.708748 0.820577
1.02852 1.89644 0.491097 67.9338
1.39643 1.98538 0.379423 3.35953
1.56524 1.83171 0.578217 6.43807
1.32422 1.67111 0.0140445 4.46003
1.46554 1.98505 0.447125 2.95991
1.4325 1.9844 0.581172 3.04753
1.38299 1.88481 0.803783 11.6766
1.36294 1.75121 0.73305 15.2381
1.44651 1.97312 0.659185 4.12734
1.61488 1.69085 0.388796 6.1198
1.98318 1.72151 0.522613 0.472425
1.30097 1.46445 0.984858 5.79148
1.82941 1.42846 0.123783 1.33985
1.27939 1.23184 0.970717 10.2508
1.84707 1.97638 0.959808 0.152276
1.81634 1.41554 0.403908 2.68141
1.75454 1.96904 0.943384 0.384387
1.98427 1.62185 0.865816 0.292616
1.90631 1.52607 0.983703 0.349823
1.97431 1.50122 0.629852 0.641586
1.98388 1.64226 0.807121 0.41774
1.90771 1.51246 0.189121 1.30919
1.90587 1.40408 0.295491 1.4367
1.98451 1.61061 0.623121 0.470915
1.90544 1.88227 0.490648 0.816931
1.85182 1.75636 0.0320919 0.416149
1.88125 1.7225 0.396785 1.56782
1.76834 1.18677 0.246286 1.83891
1.67938 1.26307 0.103914 2.33721
1.57612 1.1763 0.266928 4.35638
1.24405 1.4644 0.886495 23.347
1.34144 1.51072 0.720078 15.0436
1.89667 1.36852 0.768816 1.38351
1.3622 1.01651 0.813368 5.03282
1.65627 1.71689 0.796808 4.15322
1.71474 1.94554 0.727593 1.4655
1.28735 1.01505 0.759195 7.41534
1.24782 1.05994 0.984185 9.16273
1.21219 1.01747 0.846513 18.7924
1.1254 1.24667 0.896005 63.5822
1.15589 1.13386 0.983501 40.4998
1.79523 1.67698 0.829867 1.9059
1.26452 1.09068 0.984185 8.45735
1.77766 1.84553 0.526659 2.42193
1.83586 1.60141 0.865402 1.37212
1.92466 1.7693 0.647079 1.24055
1.24136 1.07387 0.783157 27.1964
1.14653 1.01685 0.883045 29.2003
1.35886 1.23992 0.731564 16.9817
1.40251 1.87 0.983997 3.36727
1.4891 1.96515 0.967593 1.59831
1.39928 1.94069 0.912889 4.76106
1.326 1.96797 0.965332 5.23202
1.44689 1.87232 0.983997 2.10555
1.72935 1.52271 0.143053 2.50716
1.51932 1.77487 0.923878 4.90612
1.57201 1.96234 0.982007 0.720163
1.40202 1.92302 0.821689 7.99225
1.73393 1.43816 0.212724 3.19859
1.75139 1.49761 0.122093 2.01071
1.30478 1.27007 0.387553 15.8798
1.13207 1.96064 0.98213 50.7683
1.29242 1.88639 0.986129 7.19023
1.06898 1.94266 0.824544 122.325
1.26955 1.81212 0.918648 19.8957
1.12615 1.46315 0.983866 36.2319
1.01463 1.47924 0.911849 61.5463
1.59235 1.56111 0.106735 3.8719
1.68907 1.82842 0.449567 4.01616
1.52566 1.51265 0.11311 5.41313
1.01319 1.28303 0.0142228 247.702
1.09608 1.27527 0.444009 20.9958
1.84399 1.46366 0.315193 2.28846
1.86248 1.32686 0.919901 0.805714
1.13647 1.8902 0.028232 56.3415
1.2463 1.98305 0.112264 11.8171
1.90048 1.44566 0.833136 1.09982
1.69881 1.74213 0.0157611 0.555396
1.63543 1.80097 0.0161918 0.884239
1.92012 1.52424 0.775127 1.09132
1.90556 1.53588 0.886971 0.678351
1.89928 1.49355 0.90233 0.561963
1.89685 1.44533 0.893532 0.85266
1.91686 1.41262 0.824157 0.997963
1.72001 1.96638 0.0771953 0.525154
1.60873 1.85804 0.0152255 0.850719
1.81181 1.43395 0.164181 1.6508
1.47038 1.79194 0.677695 9.08688
1.50778 1.97055 0.0871034 1.68896
1.4422 1.95836 0.0626824 2.15634
1.92868 1.56633 0.454725 1.20232
1.92116 1.61712 0.299986 1.12771
1.54591 1.95069 0.0185137 0.832007
1.98577 1.31926 0.421351 0.431058
1.95683 1.60188 0.454503 1.12852
1.95606 1.64005 0.399931 0.792005
1.5323 1.48669 0.906997 4.35292
1.95588 1.52074 0.411609 0.808113
1.98546 1.31494 0.197469 0.264978
1.95517 1.55257 0.359841 0.898629
1.98502 1.50044 0.557289 0.519836
1.59925 1.8411 0.385844 5.25678
1.2499 1.33703 0.649573 19.217
1.0367 1.61723 0.877188 46.1723
1.98334 1.42196 0.680387 0.462945
1.9869 1.42845 0.587483 0.504709
1.94248 1.71595 0.0535215 0.301481
1.9848 1.81959 0.3725 0.377596
1.76323 1.57623 0.107732 1.73874
1.98326 1.6679 0.0915574 0.231556
1.88452 1.61353 0.23827 1.45296
1.4385 1.10944 0.551744 7.40775
1.73525 1.68269 0.168817 2.77869
1.39044 1.2421 0.2894 10.995
1.28762 1.7784 0.197127 23.3315
1.75114 1.7425 0.127676 1.97082
1.0191 1.02278 0.390641 224.753
1.44829 1.66577 0.179445 9.57431
1.90705 1.47352 0.599474 1.40125
1.46909 1.67959 0.0984519 7.662
1.04438 1.05263 0.977155 240.801
1.10871 1.04169 0.950631 104.117
1.12742 1.49029 0.131114 37.3425
