VARIABLES= "X", "Y", "Z","T"
1.71863 1.14251 0.825276 1.94566
1.92905 1.36208 0.825317 0.890762
1.26158 1.18537 0.642809 23.6686
1.88944 1.06687 0.547338 0.676587
1.9093 1.05948 0.65048 0.532052
1.68913 1.32543 0.888 2.36307
1.70445 1.49375 0.848489 3.05093
1.89318 1.17051 0.918009 0.541323
1.66566 1.40887 0.945197 2.1555
1.06186 1.86031 0.600616 42.052
1.28622 1.50433 0.865527 19.3034
1.1943 1.49744 0.870547 31.9631
1.73319 1.05408 0.613818 1.32135
1.0565 1.27507 0.463837 16.2306
1.05619 1.20787 0.39394 24.5434
1.34522 1.16275 0.547208 14.3097
1.4236 1.14481 0.479135 8.4449
1.78807 1.05497 0.545768 1.07605
1.56435 1.20694 0.062138 2.15508
1.54937 1.13404 0.551372 5.45955
1.70241 1.05341 0.557773 1.51521
1.63292 1.93475 0.801114 2.31584
1.93678 1.50971 0.446941 1.14445
1.78679 1.07025 0.415135 1.25238
1.11297 1.82714 0.947041 86.0545
1.43977 1.28941 0.128182 6.72626
1.73 1.89109 0.704875 2.14934
1.87611 1.8024 0.646694 1.45135
1.946 1.75842 0.693405 0.848833
1.94078 1.71142 0.642733 1.05006
1.8623 1.66334 0.614095 1.96073
1.88841 1.71711 0.711318 1.53281
1.93517 1.7502 0.570332 1.20904
1.18575 1.86008 0.227871 38.6748
1.94431 1.1459 0.656619 0.703857
1.93746 1.12435 0.579853 0.698098
1.87344 1.16342 0.630292 1.24793
1.33752 1.23579 0.132308 11.0895
1.93778 1.11919 0.856039 0.424422
1.91366 1.09216 0.909202 0.320099
1.88053 1.12278 0.852176 0.716312
1.23144 1.12456 0.204641 20.9236
1.35643 1.29061 0.942836 8.77974
1.85885 1.10926 0.945094 0.403541
1.70435 1.88611 0.14561 1.63073
1.69763 1.79119 0.124987 2.36007
1.6349 1.80162 0.0647674 1.99475
1.66549 1.05592 0.697617 1.61634
1.36142 1.86794 0.371574 13.9786
1.93913 1.37857 0.475244 1.1287
1.88431 1.06024 0.804878 0.539151
1.9423 1.70625 0.235557 0.823486
1.9291 1.65517 0.160423 0.789921
1.74864 1.66621 0.0615076 1.14616
1.83843 1.68203 0.0663527 0.916124
1.83717 1.06052 0.883371 0.515398
1.37698 1.29892 0.0617657 6.2056
1.29816 1.34481 0.0612595 9.58314
1.44793 1.89777 0.0544577 3.87199
1.14722 1.35266 0.168691 29.3094
1.22869 1.05959 0.289918 17.6384
1.27786 1.05095 0.227243 10.3923
1.05839 1.37874 0.604655 11.5185
1.06028 1.3371 0.520932 12.8548
1.47038 1.93568 0.10785 3.37686
1.50944 1.87161 0.0585676 3.23635
1.22081 1.94437 0.220281 24.5799
1.93974 1.21919 0.70349 0.922763
1.09626 1.93972 0.436699 74.5623
1.05835 1.92014 0.359418 90.4646
1.14749 1.26198 0.526462 23.1209
1.19907 1.13394 0.63214 34.1279
1.41075 1.92909 0.485869 7.40633
1.40099 1.94153 0.376891 6.73071
1.24915 1.13927 0.579898 22.9309
1.2724 1.12254 0.49874 18.6382
1.3411 1.59316 0.056237 8.96281
1.34681 1.93985 0.314528 10.4649
1.43635 1.80789 0.0623021 5.75226
1.93394 1.56284 0.302944 1.04713
1.56391 1.06802 0.364135 2.98082
1.06953 1.62992 0.512715 11.2093
1.93924 1.74749 0.849961 0.576743
1.94212 1.38572 0.137693 0.686277
1.07636 1.66931 0.931366 91.0237
1.63923 1.15687 0.0631043 1.393
1.56019 1.1175 0.0590512 1.71434
1.62022 1.05768 0.141247 1.40159
1.26849 1.87439 0.337676 23.2844
1.82319 1.70423 0.931229 0.915461
1.79461 1.77701 0.939512 0.841796
1.15346 1.87437 0.30868 37.9465
1.13912 1.87339 0.40253 40.0947
1.73414 1.13791 0.938429 0.976998
1.06391 1.48905 0.357381 10.789
1.69655 1.06051 0.363491 1.54874
1.86353 1.49424 0.861234 1.18226
1.65515 1.13761 0.66649 3.25326
1.31975 1.06195 0.710624 12.1654
1.62653 1.05506 0.509525 2.19867
1.82948 1.06329 0.311612 0.834517
1.6048 1.05588 0.745025 2.20233
1.92879 1.0861 0.119051 0.252664
1.7561 1.05579 0.942017 0.427628
1.35361 1.86457 0.865188 13.4872
1.21082 1.7951 0.940411 28.5552
1.1761 1.71329 0.850022 32.5964
1.11007 1.72789 0.728548 27.1332
1.20987 1.61912 0.859748 27.159
1.13115 1.64461 0.772654 27.571
1.57233 1.42043 0.937739 3.59329
1.63811 1.49382 0.93745 2.56575
1.94317 1.24762 0.86628 0.588489
1.93459 1.25204 0.941577 0.340278
1.13308 1.45307 0.935464 46.0563
1.05851 1.49957 0.914143 84.8401
1.24718 1.93912 0.9418 17.9187
1.32874 1.57688 0.944836 10.1902
1.25636 1.57412 0.857906 21.2677
1.29692 1.21796 0.0562539 7.88253
1.38252 1.20737 0.0537768 5.43027
1.17342 1.93745 0.503815 32.9898
1.14188 1.07256 0.255646 38.118
1.39619 1.7312 0.939001 7.22213
1.0739 1.84187 0.738888 50.2175
1.19735 1.88276 0.934786 35.4884
1.86828 1.32927 0.175154 1.25013
1.8652 1.41941 0.190664 1.40526
1.24465 1.26471 0.0596475 13.8669
1.0536 1.65387 0.712266 15.6721
1.06267 1.71301 0.671073 16.835
1.63965 1.06494 0.226873 1.74519
1.1431 1.93929 0.236633 47.9322
1.05017 1.87497 0.453632 51.6389
1.56258 1.06623 0.201169 2.46458
1.66381 1.11544 0.174506 1.93141
1.14623 1.06739 0.893904 56.7836
1.06714 1.23988 0.85438 58.3073
1.20485 1.57381 0.0541774 23.9333
1.55953 1.12654 0.64191 5.02408
1.30816 1.35592 0.938368 11.1965
1.32369 1.67131 0.0561782 10.6579
1.06527 1.84987 0.262886 46.1222
1.32229 1.12628 0.667201 15.9903
1.06545 1.79734 0.649264 28.8616
1.25505 1.91396 0.523373 19.8365
1.23459 1.70276 0.0562788 22.1242
1.41889 1.95054 0.68842 6.40981
1.4676 1.94149 0.734862 5.54854
1.38326 1.94883 0.742412 8.38528
1.06449 1.71817 0.56584 15.0333
1.34218 1.93949 0.823511 11.4812
1.0643 1.17855 0.788601 47.1825
1.06303 1.13234 0.722864 63.8144
1.08764 1.08378 0.813746 86.6744
1.13314 1.06133 0.731036 56.6345
1.06264 1.05801 0.750208 143.677
1.10345 1.06122 0.561725 73.1159
1.06175 1.08294 0.287365 94.2118
1.36163 1.06604 0.809965 9.82387
1.06188 1.09014 0.648229 96.0006
1.21391 1.05529 0.192795 18.973
1.26403 1.06796 0.650921 17.5582
1.22616 1.05219 0.711516 21.2803
1.23519 1.10651 0.726109 27.8921
1.47916 1.72255 0.0596275 4.95725
1.07234 1.92879 0.65616 86.4944
1.27298 1.52943 0.061132 14.6254
1.94143 1.49863 0.86719 0.536886
1.19269 1.05891 0.789935 32.6604
1.25107 1.06987 0.854902 22.3275
1.37085 1.81478 0.944021 8.28471
1.19031 1.56118 0.941849 27.1794
1.23987 1.72912 0.934114 20.2749
1.26317 1.61963 0.937715 16.4102
1.06062 1.73749 0.367462 19.6385
1.94112 1.34599 0.074992 0.450583
1.94165 1.73128 0.391108 1.00722
1.13604 1.19603 0.618407 36.0173
1.15353 1.15327 0.54654 35.1564
1.70638 1.06964 0.254127 1.3127
1.17298 1.16225 0.079231 33.8346
1.14602 1.15929 0.195191 37.3977
1.10215 1.06679 0.144267 61.8795
1.27386 1.92698 0.264389 18.692
1.13195 1.88099 0.112928 63.067
1.35023 1.94096 0.227288 9.59349
1.42947 1.94216 0.29216 6.56092
1.11232 1.81342 0.0570592 76.271
1.61359 1.24965 0.0495927 1.69716
1.05748 1.51895 0.199728 24.9494
1.07401 1.48533 0.105748 59.2979
1.06935 1.55104 0.099903 71.6399
1.94447 1.56493 0.793957 0.721456
1.93207 1.45427 0.790493 0.84853
1.53509 1.26301 0.0540324 2.48408
1.1366 1.71761 0.92196 50.4905
1.74055 1.39051 0.942153 1.38607
1.81025 1.4617 0.941071 0.863654
1.31836 1.06172 0.553199 11.4215
1.0704 1.14727 0.259985 44.4283
1.12216 1.07703 0.315874 43.6221
1.77737 1.06396 0.212202 0.82017
1.06051 1.2047 0.193252 32.6172
1.55848 1.05768 0.278587 2.49406
1.69846 1.31425 0.952189 1.38898
1.76512 1.30653 0.938948 1.24707
1.13175 1.52341 0.0540702 47.3801
1.93554 1.64352 0.80919 0.853481
1.05734 1.76275 0.303528 26.1394
1.89839 1.76267 0.913171 0.653388
1.06709 1.26753 0.163931 32.3368
1.08771 1.19024 0.0965296 62.156
1.06592 1.13009 0.148986 58.3004
1.06416 1.83235 0.360459 35.4165
1.05864 1.52217 0.278118 14.6383
1.16125 1.63483 0.0832517 39.4073
1.94119 1.18497 0.336601 0.713367
1.86298 1.15305 0.362932 1.22183
1.06019 1.60037 0.25028 20.3044
1.07551 1.94472 0.493924 99.4105
1.34995 1.93746 0.422931 10.2439
1.30122 1.95196 0.374377 13.2102
1.05905 1.64898 0.605066 11.8158
1.22289 1.89357 0.179993 30.4782
1.93706 1.62277 0.884649 0.618524
1.1238 1.93468 0.568867 56.2367
1.24997 1.50567 0.940493 16.7233
1.71044 1.57378 0.93621 1.70826
1.77369 1.64418 0.93485 1.25007
1.39146 1.94273 0.869533 6.32425
1.76647 1.94256 0.700494 1.09176
1.45771 1.27616 0.935938 5.49186
1.42102 1.21792 0.941953 6.60381
1.94157 1.70545 0.765793 0.823474
1.94258 1.66146 0.697464 0.989163
1.18943 1.93995 0.801717 34.2175
1.26742 1.94378 0.7577 16.6799
1.36349 1.94242 0.616097 8.69326
1.20368 1.9412 0.389237 25.9694
1.86335 1.62251 0.933902 0.824026
1.72474 1.47852 0.934171 1.57969
1.45186 1.27055 0.0590864 3.77249
1.06285 1.59188 0.65583 12.3866
1.06414 1.5636 0.731645 16.9372
1.80124 1.21111 0.939417 0.788964
1.93941 1.41773 0.337882 1.02913
1.47671 1.06576 0.636627 5.04888
1.50963 1.05513 0.732787 3.90678
1.93746 1.58152 0.506155 1.21007
1.05024 1.2592 0.529125 17.3964
1.93775 1.65794 0.566635 1.17304
1.0607 1.7215 0.478828 15.8484
1.54299 1.28012 0.936871 3.36903
1.06783 1.59551 0.344681 13.3516
1.50245 1.0529 0.274846 3.09967
1.12352 1.85756 0.488228 41.7098
1.93705 1.20658 0.207261 0.555927
1.94185 1.30518 0.231526 0.731781
1.94249 1.27944 0.142868 0.560508
1.60444 1.32875 0.946019 2.32002
1.55335 1.92959 0.570646 3.76568
1.62265 1.26075 0.948053 2.03272
1.70425 1.21532 0.944085 1.17001
1.43006 1.93761 0.581928 6.53415
1.15572 1.12766 0.461995 33.9967
1.06349 1.17465 0.478556 33.6574
1.78452 1.52329 0.938419 1.04418
1.06101 1.13189 0.56232 55.08
1.15324 1.05935 0.518511 34.7615
1.21143 1.0617 0.548346 22.8573
1.19507 1.05238 0.460796 21.0692
1.56293 1.06057 0.573994 3.00903
1.82608 1.35917 0.945372 0.794361
1.284 1.86453 0.944514 16.2461
1.2843 1.94514 0.885056 17.6916
1.94541 1.54364 0.193624 0.813022
1.94188 1.76731 0.305503 0.874541
1.92727 1.28964 0.469604 1.16189
1.93978 1.25622 0.385572 0.896121
1.94799 1.20161 0.446743 0.833298
1.20446 1.94711 0.318491 22.9711
1.1263 1.94327 0.339809 51.2018
1.42507 1.13713 0.0619213 3.67988
1.45062 1.06721 0.209221 4.11252
1.415 1.06882 0.575837 6.50027
1.48877 1.06553 0.520273 4.51117
1.86769 1.85431 0.414234 1.26828
1.93495 1.05671 0.255774 0.335375
1.93455 1.16382 0.526746 0.848408
1.93481 1.08173 0.342868 0.458651
1.88163 1.06714 0.409567 0.652442
1.93445 1.21301 0.594767 0.931902
1.06091 1.47569 0.431622 9.18723
1.06213 1.40702 0.487853 9.56553
1.64276 1.06198 0.310626 1.83466
1.9344 1.64828 0.356698 1.07811
1.53875 1.86525 0.122924 4.17782
1.94222 1.61542 0.252019 0.864676
1.48498 1.63758 0.0667194 4.67622
1.28647 1.06021 0.761682 15.7858
1.31282 1.078 0.872773 12.157
1.28323 1.08504 0.93674 13.4921
1.14337 1.88161 0.554384 41.2043
1.73185 1.06206 0.169057 0.942675
1.0608 1.88965 0.190901 80.5626
1.37656 1.06028 0.630353 8.56832
1.15945 1.28928 0.0679194 33.928
1.05695 1.35621 0.420671 11.0034
1.0541 1.37594 0.741337 18.1994
1.9466 1.50324 0.721903 0.878316
1.93795 1.30769 0.560374 1.14745
1.93481 1.14052 0.768481 0.685728
1.06242 1.91363 0.134259 121.351
1.56816 1.05361 0.471473 2.97931
1.83374 1.05798 0.483178 0.875175
1.1266 1.71362 0.0551702 61.0291
1.07123 1.66278 0.077284 93.2314
1.06638 1.67037 0.31512 18.0443
1.06679 1.6554 0.409292 13.6893
1.70008 1.11939 0.522471 2.68582
1.62598 1.12594 0.562604 3.61352
1.32377 1.22666 0.938991 11.4414
1.2603 1.1569 0.933813 18.5055
1.55106 1.13083 0.848413 3.83573
1.58878 1.20676 0.943924 2.09721
1.05931 1.32723 0.674503 15.8336
1.34727 1.13077 0.924957 8.46357
1.64507 1.18185 0.940334 1.49502
1.47939 1.15606 0.847165 6.16824
1.3949 1.1447 0.851756 10.35
1.3552 1.06142 0.477781 8.44695
1.73288 1.7048 0.926135 1.50998
1.62643 1.93321 0.521938 2.7408
1.72026 1.93657 0.57083 1.73717
1.06831 1.53755 0.82636 30.6164
1.94009 1.52227 0.564583 1.08873
1.62496 1.0621 0.433493 2.52808
1.05964 1.21739 0.300524 23.1723
1.05456 1.18852 0.663676 35.2128
1.50911 1.93709 0.265187 4.34662
1.93303 1.67922 0.0917668 0.482993
1.53917 1.94023 0.187281 2.99762
1.20415 1.44246 0.939635 25.6571
1.33862 1.06798 0.168611 6.15482
1.41289 1.57717 0.068249 6.5575
1.9368 1.34504 0.934503 0.491879
1.94313 1.29072 0.770103 0.817044
1.07006 1.29151 0.08571 93.617
1.93436 1.56185 0.115235 0.658181
1.84576 1.06465 0.227452 0.635198
1.93755 1.14956 0.278948 0.637758
1.22069 1.36015 0.937305 21.866
1.54531 1.71399 0.0698327 3.16383
1.23322 1.84404 0.0654199 22.7367
1.77808 1.29055 0.0566575 0.910419
1.82973 1.36048 0.0762631 0.991655
1.88707 1.62839 0.071351 0.771348
1.93918 1.81881 0.365953 0.790502
1.93496 1.86922 0.269413 0.58854
1.93719 1.43638 0.422461 1.12049
1.93213 1.4929 0.363816 1.14848
1.94094 1.331 0.320293 0.898152
1.06417 1.92826 0.266921 102.855
1.30993 1.92965 0.17082 14.5582
1.93919 1.11116 0.191418 0.408248
1.27147 1.93996 0.466036 16.7655
1.8802 1.52785 0.934813 0.586174
1.94469 1.46291 0.193793 0.886024
1.94403 1.47372 0.132481 0.55922
1.43478 1.94098 0.792877 5.72719
1.40349 1.65214 0.0591706 7.47153
1.77093 1.05533 0.30143 1.07091
1.0682 1.62812 0.148412 45.6556
1.0619 1.62264 0.790853 24.3848
1.12338 1.61709 0.853316 37.6634
1.95461 1.58324 0.416496 0.968552
1.5354 1.07094 0.804083 3.59836
1.64302 1.06306 0.823022 1.73267
1.91196 1.45348 0.946083 0.509723
1.50735 1.062 0.406152 3.98576
1.06053 1.49811 0.538715 8.35578
1.93621 1.58937 0.718526 0.967885
1.06273 1.42946 0.869709 53.9012
1.18198 1.06371 0.642911 34.4249
1.05877 1.27137 0.596973 17.5492
1.05679 1.19827 0.554754 26.6205
1.43601 1.06223 0.794935 5.76115
1.93802 1.60031 0.621621 1.06932
1.06179 1.75383 0.81346 35.4388
1.94964 1.53154 0.645757 1.00185
1.94394 1.78576 0.426466 0.936094
1.93337 1.436 0.686091 0.988785
1.9353 1.38237 0.724819 0.970198
1.06592 1.30029 0.766123 28.5764
1.10443 1.07228 0.0604214 86.2414
1.07101 1.44998 0.206475 23.6758
1.94395 1.40127 0.244609 0.873264
1.07378 1.55716 0.427449 10.1351
1.05076 1.41642 0.673811 11.6135
1.78381 1.41506 0.0546937 0.983066
1.1121 1.59632 0.0685664 59.19
1.93112 1.29958 0.658797 1.05989
1.69717 1.05772 0.452419 1.76453
1.75232 1.05217 0.492733 1.30005
1.65279 1.07004 0.937744 0.959979
1.72717 1.06672 0.852229 0.965734
1.20719 1.94513 0.574919 25.2087
1.93904 1.80305 0.210845 0.749486
1.94496 1.43053 0.885 0.600531
1.94668 1.24373 0.507314 0.903294
1.08249 1.58741 0.890713 54.3276
1.2922 1.93222 0.0874336 13.4493
1.28954 1.44534 0.93943 14.6691
1.94028 1.43674 0.515783 1.1083
1.49786 1.94424 0.528892 4.42948
1.93576 1.80497 0.605482 0.92699
1.93273 1.74284 0.50413 1.19223
1.0643 1.66704 0.85803 40.5686
